Category,City,Country,Discount,Profit,Quantity,Region,Sales,Segment,State,Sub-Category
Technology,San Diego,United States,0.2,224.9925,5,West,1199.96,Consumer,California,Copiers
Technology,San Francisco,United States,0.2,97.0137,7,West,862.344,Consumer,California,Phones
Technology,San Francisco,United States,0.2,125.2692,12,West,1113.504,Consumer,California,Phones
Furniture,San Diego,United States,0.2,-9.1602,2,West,81.424,Corporate,California,Chairs
Furniture,Anaheim,United States,0.2,71.772,3,West,717.72,Corporate,California,Chairs
Furniture,Santa Barbara,United States,0.2,-54.3204,3,West,362.136,Corporate,California,Chairs
Furniture,Sunnyvale,United States,0.2,-2.6997,3,West,215.976,Corporate,California,Chairs
Furniture,San Diego,United States,0.2,100.196,4,West,1603.136,Corporate,California,Chairs
Furniture,San Francisco,United States,0.2,84.502,4,West,1352.032,Corporate,California,Chairs
Furniture,Long Beach,United States,0.2,-34.0704,6,West,340.704,Corporate,California,Chairs
Furniture,San Francisco,United States,0.2,78.7671,3,West,700.152,Corporate,California,Chairs
Furniture,San Francisco,United States,0.2,-219.1644,6,West,1348.704,Corporate,California,Chairs
Furniture,Anaheim,United States,0.2,80.843,7,West,1293.488,Corporate,California,Tables
Furniture,Oceanside,United States,0.2,9.1764,2,West,81.568,Corporate,California,Chairs
Furniture,Oceanside,United States,0.2,6.074,2,West,97.184,Corporate,California,Chairs
Furniture,Inglewood,United States,0.2,23.028,3,West,230.28,Corporate,California,Chairs
Furniture,San Francisco,United States,0.2,77.0352,3,West,770.352,Corporate,California,Chairs
Office Supplies,San Francisco,United States,0.2,1.6472,2,West,4.544,Corporate,California,Binders
Office Supplies,Anaheim,United States,0.2,7.8225,3,West,25.032,Corporate,California,Binders
Office Supplies,San Francisco,United States,0.2,18.528,4,West,49.408,Corporate,California,Binders
Office Supplies,San Francisco,United States,0.2,46.3185,5,West,137.24,Corporate,California,Binders
Office Supplies,Stockton,United States,0.2,99.296,8,West,273.92,Corporate,California,Binders
Office Supplies,San Francisco,United States,0.2,314.2719,3,West,931.176,Corporate,California,Binders
Office Supplies,San Francisco,United States,0.2,5.538,3,West,17.04,Corporate,California,Binders
Office Supplies,San Francisco,United States,0.2,1.122,1,West,2.992,Corporate,California,Binders
Office Supplies,Escondido,United States,0.2,6.0368,2,West,17.248,Corporate,California,Binders
Office Supplies,Inglewood,United States,0.2,294.5488,2,West,841.568,Corporate,California,Binders
Office Supplies,Salinas,United States,0.2,18.5274,2,West,54.896,Corporate,California,Binders
Office Supplies,Sunnyvale,United States,0.2,2.244,2,West,5.984,Corporate,California,Binders
Office Supplies,Sacramento,United States,0.2,3.9771,3,West,11.784,Corporate,California,Binders
Office Supplies,Sacramento,United States,0.2,7.0713,3,West,20.952,Corporate,California,Binders
Office Supplies,San Francisco,United States,0.2,9.4284,4,West,27.936,Corporate,California,Binders
Office Supplies,Woodland,United States,0.2,7.5864,4,West,20.928,Corporate,California,Binders
Office Supplies,Salinas,United States,0.2,9.3125,5,West,29.8,Corporate,California,Binders
Office Supplies,Santa Clara,United States,0.2,31.47,5,West,83.92,Corporate,California,Binders
Office Supplies,San Francisco,United States,0.2,7.0224,6,West,20.064,Corporate,California,Binders
Office Supplies,San Francisco,United States,0.2,7.7343,7,West,21.336,Corporate,California,Binders
Technology,San Francisco,United States,0.2,359.9988,2,West,4799.984,Corporate,California,Machines
Technology,San Francisco,United States,0.2,80.9919,3,West,239.976,Corporate,California,Machines
Technology,Riverside,United States,0.2,90.9762,2,West,1039.728,Corporate,California,Phones
Technology,Huntington Beach,United States,0.2,839.986,5,West,2399.96,Corporate,California,Copiers
Technology,Modesto,United States,0.2,4.6193,1,West,52.792,Corporate,California,Phones
Technology,Inglewood,United States,0.2,329.994,2,West,879.984,Corporate,California,Copiers
Technology,Sacramento,United States,0.2,30.2384,2,West,302.384,Corporate,California,Phones
Technology,San Francisco,United States,0.2,2.8784,2,West,28.784,Corporate,California,Phones
Technology,Oakland,United States,0.2,7.1976,3,West,71.976,Corporate,California,Phones
Technology,San Francisco,United States,0.2,11.7576,3,West,117.576,Corporate,California,Phones
Technology,Santa Ana,United States,0.2,17.994,6,West,143.952,Corporate,California,Phones
Technology,Concord,United States,0.2,121.9644,9,West,1626.192,Corporate,California,Phones
Furniture,San Diego,United States,0.2,73.194,3,West,585.552,Home Office,California,Chairs
Furniture,San Diego,United States,0.2,-8.4294,3,West,674.352,Home Office,California,Tables
Furniture,Oakland,United States,0.2,-73.8192,8,West,454.272,Home Office,California,Chairs
Furniture,San Diego,United States,0.2,20.9148,12,West,1673.184,Home Office,California,Tables
Furniture,Manteca,United States,0.2,13.7646,3,West,122.352,Home Office,California,Chairs
Furniture,Long Beach,United States,0.2,256.784,8,West,2054.272,Home Office,California,Chairs
Furniture,San Francisco,United States,0.2,11.2839,1,West,300.904,Home Office,California,Tables
Furniture,Chico,United States,0.2,102.9528,4,West,915.136,Home Office,California,Chairs
Office Supplies,San Jose,United States,0.2,5.193,3,West,13.848,Home Office,California,Binders
Office Supplies,San Francisco,United States,0.2,4.4604,4,West,13.216,Home Office,California,Binders
Office Supplies,San Francisco,United States,0.2,6.583,5,West,18.16,Home Office,California,Binders
Office Supplies,San Francisco,United States,0.2,1.5602,1,West,4.304,Home Office,California,Binders
Office Supplies,San Diego,United States,0.2,7.4256,2,West,22.848,Home Office,California,Binders
Office Supplies,San Francisco,United States,0.2,4.1832,3,West,11.952,Home Office,California,Binders
Office Supplies,Danville,United States,0.2,206.6232,6,West,590.352,Home Office,California,Binders
Technology,San Francisco,United States,0.2,4.498,2,West,35.984,Home Office,California,Phones
Technology,San Diego,United States,0.2,25.497,3,West,203.976,Home Office,California,Phones
Technology,San Francisco,United States,0.2,8.2782,2,West,73.584,Home Office,California,Phones
Technology,Brentwood,United States,0.2,66.6351,7,West,761.544,Home Office,California,Phones
Office Supplies,Los Angeles,United States,0.2,4.2224,2,West,11.648,Consumer,California,Binders
Furniture,Los Angeles,United States,0.2,-9.1602,2,West,81.424,Home Office,California,Chairs
Office Supplies,Los Angeles,United States,0.2,1.6038,1,West,4.752,Consumer,California,Binders
Technology,Los Angeles,United States,0.2,335.9944,2,West,959.984,Consumer,California,Copiers
Office Supplies,Los Angeles,United States,0.2,4.49,4,West,14.368,Consumer,California,Binders
Technology,Los Angeles,United States,0.2,-12.4146,3,West,55.176,Consumer,California,Phones
Furniture,Los Angeles,United States,0.2,11.92,1,West,190.72,Corporate,California,Chairs
Technology,Los Angeles,United States,0.2,46.797,3,West,374.376,Consumer,California,Phones
Office Supplies,Los Angeles,United States,0.2,11.7,4,West,37.44,Corporate,California,Binders
Office Supplies,Los Angeles,United States,0.2,8.7672,4,West,26.976,Corporate,California,Binders
Office Supplies,Los Angeles,United States,0.2,4.5318,3,West,13.944,Corporate,California,Binders
Furniture,Los Angeles,United States,0.2,23.84,2,West,381.44,Consumer,California,Chairs
Furniture,Los Angeles,United States,0.2,-29.9178,2,West,217.584,Consumer,California,Chairs
Furniture,Los Angeles,United States,0.2,-36.441,3,West,194.352,Consumer,California,Chairs
Furniture,Los Angeles,United States,0.2,-67.941,5,West,603.92,Consumer,California,Chairs
Furniture,Los Angeles,United States,0.2,0,5,West,2803.92,Consumer,California,Chairs
Furniture,Los Angeles,United States,0.2,-1.7772,2,West,71.088,Consumer,California,Tables
Furniture,Los Angeles,United States,0.2,9.102,2,West,364.08,Consumer,California,Tables
Furniture,Los Angeles,United States,0.2,-15.098,2,West,241.568,Consumer,California,Tables
Furniture,Los Angeles,United States,0.2,-3.5996,4,West,287.968,Consumer,California,Chairs
Furniture,Los Angeles,United States,0.2,-15.245,5,West,243.92,Consumer,California,Chairs
Office Supplies,Los Angeles,United States,0.2,4.1328,3,West,11.808,Consumer,California,Binders
Office Supplies,Los Angeles,United States,0.2,5.5071,3,West,15.192,Consumer,California,Binders
Office Supplies,Los Angeles,United States,0.2,19.4184,4,West,53.568,Consumer,California,Binders
Office Supplies,Los Angeles,United States,0.2,302.373,5,West,895.92,Consumer,California,Binders
Office Supplies,Los Angeles,United States,0.2,3.8168,1,West,11.744,Consumer,California,Binders
Office Supplies,Los Angeles,United States,0.2,1.971,1,West,5.84,Consumer,California,Binders
Office Supplies,Los Angeles,United States,0.2,381.297,1,West,1016.792,Consumer,California,Binders
Office Supplies,Los Angeles,United States,0.2,152.495,2,West,487.984,Consumer,California,Binders
Office Supplies,Los Angeles,United States,0.2,31.374,2,West,92.96,Consumer,California,Binders
Office Supplies,Los Angeles,United States,0.2,2.8836,2,West,8.544,Consumer,California,Binders
Office Supplies,Los Angeles,United States,0.2,89.9548,2,West,276.784,Consumer,California,Binders
Office Supplies,Los Angeles,United States,0.2,4.5188,2,West,13.904,Consumer,California,Binders
Office Supplies,Los Angeles,United States,0.2,3.9498,3,West,10.896,Consumer,California,Binders
Office Supplies,Los Angeles,United States,0.2,3.2676,3,West,9.336,Consumer,California,Binders
Office Supplies,Los Angeles,United States,0.2,13.0375,5,West,41.72,Consumer,California,Binders
Office Supplies,Los Angeles,United States,0.2,4.176,5,West,11.52,Consumer,California,Binders
Office Supplies,Los Angeles,United States,0.2,13.3476,7,West,38.136,Consumer,California,Binders
Technology,Los Angeles,United States,0.2,50.396,5,West,503.96,Consumer,California,Phones
Technology,Los Angeles,United States,0.2,18.5391,1,West,164.792,Consumer,California,Phones
Technology,Los Angeles,United States,0.2,16.998,2,West,135.984,Consumer,California,Phones
Technology,Los Angeles,United States,0.2,41.993,2,West,479.92,Consumer,California,Phones
Technology,Los Angeles,United States,0.2,215.9892,4,West,639.968,Consumer,California,Copiers
Technology,Los Angeles,United States,0.2,944.9865,5,West,2799.96,Consumer,California,Copiers
Furniture,Los Angeles,United States,0.2,9.4788,1,West,189.576,Corporate,California,Tables
Furniture,Los Angeles,United States,0.2,12.096,2,West,161.28,Corporate,California,Tables
Furniture,Los Angeles,United States,0.2,6.378,3,West,510.24,Corporate,California,Tables
Furniture,Los Angeles,United States,0.2,11.196,5,West,447.84,Corporate,California,Tables
Furniture,Los Angeles,United States,0.2,27.1764,3,West,362.352,Corporate,California,Chairs
Furniture,Los Angeles,United States,0.2,-14.9877,7,West,399.672,Corporate,California,Tables
Furniture,Los Angeles,United States,0.2,19.5184,1,West,195.184,Corporate,California,Chairs
Furniture,Los Angeles,United States,0.2,3.5858,1,West,143.432,Corporate,California,Tables
Furniture,Los Angeles,United States,0.2,15.3522,2,West,136.464,Corporate,California,Tables
Furniture,Los Angeles,United States,0.2,10.2588,2,West,273.568,Corporate,California,Tables
Furniture,Los Angeles,United States,0.2,-1.7772,2,West,71.088,Corporate,California,Tables
Furniture,Los Angeles,United States,0.2,13.7646,3,West,122.352,Corporate,California,Chairs
Furniture,Los Angeles,United States,0.2,-20.7846,3,West,184.752,Corporate,California,Chairs
Furniture,Los Angeles,United States,0.2,-99.1764,3,West,1322.352,Corporate,California,Tables
Office Supplies,Los Angeles,United States,0.2,2.245,2,West,7.184,Corporate,California,Binders
Office Supplies,Los Angeles,United States,0.2,2.245,2,West,7.184,Corporate,California,Binders
Office Supplies,Los Angeles,United States,0.2,6.03,3,West,19.296,Corporate,California,Binders
Office Supplies,Los Angeles,United States,0.2,4.9056,4,West,14.016,Corporate,California,Binders
Office Supplies,Los Angeles,United States,0.2,2.245,2,West,7.184,Corporate,California,Binders
Office Supplies,Los Angeles,United States,0.2,11.7488,2,West,33.568,Corporate,California,Binders
Office Supplies,Los Angeles,United States,0.2,3.1584,6,West,9.024,Corporate,California,Binders
Office Supplies,Los Angeles,United States,0.2,23.7684,2,West,65.568,Corporate,California,Binders
Office Supplies,Los Angeles,United States,0.2,4.704,2,West,12.544,Corporate,California,Binders
Office Supplies,Los Angeles,United States,0.2,17.3488,2,West,49.568,Corporate,California,Binders
Office Supplies,Los Angeles,United States,0.2,20.724,2,West,55.264,Corporate,California,Binders
Office Supplies,Los Angeles,United States,0.2,11.5587,3,West,34.248,Corporate,California,Binders
Office Supplies,Los Angeles,United States,0.2,6.496,4,West,18.56,Corporate,California,Binders
Office Supplies,Los Angeles,United States,0.2,2.632,5,West,7.52,Corporate,California,Binders
Office Supplies,Los Angeles,United States,0.2,10.9368,7,West,31.248,Corporate,California,Binders
Technology,Los Angeles,United States,0.2,-17.9928,4,West,79.968,Corporate,California,Phones
Technology,Los Angeles,United States,0.2,7.196,5,West,71.96,Corporate,California,Phones
Technology,Los Angeles,United States,0.2,257.5944,7,West,2575.944,Corporate,California,Phones
Technology,Los Angeles,United States,0.2,7.4975,1,West,119.96,Corporate,California,Phones
Technology,Los Angeles,United States,0.2,1.1988,2,West,15.984,Corporate,California,Phones
Technology,Los Angeles,United States,0.2,33.3576,3,West,333.576,Corporate,California,Phones
Technology,Los Angeles,United States,0.2,38.9975,5,West,623.96,Corporate,California,Phones
Furniture,Los Angeles,United States,0.2,18.1176,2,West,241.568,Home Office,California,Chairs
Furniture,Los Angeles,United States,0.2,0,4,West,601.536,Home Office,California,Chairs
Furniture,Los Angeles,United States,0.2,22.4082,9,West,896.328,Home Office,California,Tables
Office Supplies,Los Angeles,United States,0.2,4.2804,2,West,11.808,Home Office,California,Binders
Office Supplies,Los Angeles,United States,0.2,2.1546,1,West,6.384,Home Office,California,Binders
Office Supplies,Los Angeles,United States,0.2,46.225,5,West,147.92,Home Office,California,Binders
Technology,Los Angeles,United States,0.2,377.73,3,West,3357.6,Home Office,California,Machines
Technology,Los Angeles,United States,0.2,70.5564,4,West,627.168,Home Office,California,Phones
Technology,Los Angeles,United States,0.2,1007.9832,6,West,2879.952,Home Office,California,Copiers
Technology,Los Angeles,United States,0.2,363.9048,8,West,4158.912,Home Office,California,Phones
Technology,Los Angeles,United States,0.2,90.7152,6,West,907.152,Consumer,California,Phones
Furniture,Los Angeles,United States,0.2,85.3092,9,West,1706.184,Consumer,California,Tables
Technology,Los Angeles,United States,0.2,8.2782,2,West,73.584,Corporate,California,Phones
Furniture,Los Angeles,United States,0.2,21.259,7,West,340.144,Consumer,California,Chairs
Furniture,Los Angeles,United States,0.2,51.942,5,West,1038.84,Consumer,California,Tables
Furniture,Los Angeles,United States,0.2,38.38,5,West,383.8,Consumer,California,Chairs
Technology,Los Angeles,United States,0.2,7.182,6,West,95.76,Corporate,California,Phones
Furniture,Los Angeles,United States,0.2,-217.048,4,West,1335.68,Consumer,California,Tables
Furniture,Los Angeles,United States,0.2,11.2648,1,West,112.648,Consumer,California,Chairs
Furniture,Los Angeles,United States,0.2,22.5296,2,West,225.296,Consumer,California,Chairs
Furniture,Los Angeles,United States,0.2,-2.9566,2,West,236.528,Consumer,California,Tables
Furniture,Los Angeles,United States,0.2,-17.0352,3,West,170.352,Consumer,California,Chairs
Furniture,Los Angeles,United States,0.2,-13.7403,3,West,122.136,Consumer,California,Chairs
Furniture,Los Angeles,United States,0.2,-19.1058,3,West,218.352,Consumer,California,Chairs
Furniture,Los Angeles,United States,0.2,12.1068,3,West,242.136,Consumer,California,Chairs
Furniture,Los Angeles,United States,0.2,-20.7846,3,West,184.752,Consumer,California,Chairs
Furniture,Los Angeles,United States,0.2,5.2287,3,West,418.296,Consumer,California,Tables
Furniture,Los Angeles,United States,0.2,28.4364,3,West,568.728,Consumer,California,Tables
Furniture,Los Angeles,United States,0.2,-6.4233,3,West,171.288,Consumer,California,Tables
Furniture,Los Angeles,United States,0.2,31.4532,3,West,629.064,Consumer,California,Tables
Furniture,Los Angeles,United States,0.2,27.3582,3,West,364.776,Consumer,California,Tables
Furniture,Los Angeles,United States,0.2,33.8517,3,West,902.712,Consumer,California,Tables
Furniture,Los Angeles,United States,0.2,54.4008,4,West,725.344,Consumer,California,Chairs
Furniture,Los Angeles,United States,0.2,-44.2764,4,West,393.568,Consumer,California,Chairs
Furniture,Los Angeles,United States,0.2,-64.5444,4,West,573.728,Consumer,California,Tables
Furniture,Los Angeles,United States,0.2,22.941,5,West,203.92,Consumer,California,Chairs
Furniture,Los Angeles,United States,0.2,-31.9144,7,West,638.288,Consumer,California,Chairs
